plotID,year,TotalGrazing,start_graz1,start_graz2,start_graz3,start_graz4,end_graz1,end_graz2,end_graz3,end_graz4,grazingdays,inten_graz1,inten_graz2,inten_graz3,inten_graz4
AEG24,2017,15.9574,2017-09-01,,,,2017-09-30,,,,30,0.5319133333333333,,,
AEG24,2018,6.4433,2018-09-01,,,,2018-09-30,,,,30,0.21477666666666667,,,
AEG24,2019,0.0,,,,,,,,,0,,,,
AEG24,2020,38.8889,2020-11-01,,,,2020-11-30,,,,30,1.2962966666666667,,,
AEG24,2021,40.8333,2021-10-01,,,,2021-10-31,,,,31,1.3172032258064517,,,
AEG25,2006,54.6691,2006-05-01,,,,2006-08-31,,,,123,0.44446422764227644,,,
AEG25,2007,54.6691,2007-04-01,,,,2007-09-30,,,,183,0.2987382513661202,,,
AEG25,2008,54.6691,2008-04-01,,,,2008-09-30,,,,183,0.2987382513661202,,,
AEG25,2009,99.9547,2009-05-01,,,,2009-10-31,,,,184,0.5432320652173913,,,
AEG25,2010,61.8767,2010-05-01,,,,2010-10-31,,,,184,0.3362864130434783,,,
AEG25,2011,46.9175,2011-05-01,,,,2011-10-31,,,,184,0.25498641304347824,,,
AEG25,2012,47.1442,2012-05-01,,,,2012-10-31,,,,184,0.2562184782608696,,,
AEG25,2013,40.0136,2013-05-01,,,,2013-10-31,,,,184,0.21746521739130434,,,
AEG25,2014,38.3046,2014-05-01,,,,2014-10-31,,,,184,0.2081771739130435,,,
AEG25,2015,41.0698,2015-05-01,,,,2015-10-31,,,,184,0.2232054347826087,,,
AEG25,2016,71.2829,2016-04-01,,,,2016-09-30,,,,183,0.389524043715847,,,
AEG25,2017,49.8187,2017-07-01,,,,2017-09-30,,,,92,0.5415076086956522,,,
AEG25,2018,45.5802,2018-06-01,,,,2018-09-30,,,,122,0.37360819672131146,,,
AEG25,2019,39.6646,2019-06-01,,,,2019-09-30,,,,122,0.32511967213114756,,,
AEG25,2020,41.7271,2020-06-01,,,,2020-09-30,,,,122,0.34202540983606555,,,
AEG25,2021,37.8286,2021-06-01,,,,2021-10-31,,,,153,0.24724575163398693,,,
AEG26,2006,50.0,2006-05-01,,,,2006-11-30,,,,214,0.2336448598130841,,,
AEG26,2007,400.0,2007-05-01,,,,2007-11-30,,,,214,1.8691588785046729,,,
AEG26,2008,257.1429,2008-04-01,,,,2008-11-30,,,,244,1.053864344262295,,,
AEG26,2009,298.7143,2009-05-01,,,,2009-11-30,,,,214,1.395861214953271,,,
AEG26,2010,350.0,2010-05-01,,,,2010-11-30,,,,214,1.6355140186915889,,,
AEG26,2011,321.4286,2011-05-01,,,,2011-11-30,,,,214,1.5020028037383177,,,
AEG26,2012,320.0,2012-05-01,,,,2012-11-30,,,,214,1.4953271028037383,,,
AEG26,2013,254.2857,2013-05-01,,,,2013-11-30,,,,214,1.1882509345794392,,,
AEG26,2014,208.9286,2014-05-01,,,,2014-11-30,,,,214,0.9763018691588784,,,
AEG26,2015,210.1429,2015-04-01,,,,2015-10-31,,,,214,0.981976168224299,,,
AEG26,2016,266.6429,2016-05-01,,,,2016-08-31,,,,123,2.167828455284553,,,
AEG26,2017,284.1667,2017-04-01,,,,2017-10-31,,,,214,1.3278817757009345,,,
AEG26,2018,376.25,2018-05-01,,,,2018-09-30,,,,153,2.4591503267973858,,,
AEG26,2019,333.3333,2019-05-01,,,,2019-09-30,,,,153,2.1786490196078434,,,
AEG26,2020,277.7083,2020-05-01,,,,2020-09-30,,,,153,1.8150869281045752,,,
AEG26,2021,313.3333,2021-05-01,,,,2021-09-30,,,,153,2.047930065359477,,,
AEG27,2006,180.9955,2006-05-01,,,,2006-09-30,,,,153,1.1829771241830065,,,
AEG27,2007,217.1946,2007-05-01,,,,2007-09-30,,,,153,1.4195725490196078,,,
AEG27,2008,217.1946,2008-05-01,,,,2008-09-30,,,,153,1.4195725490196078,,,
AEG27,2009,124.4344,2009-06-01,,,,2009-10-31,,,,153,0.8132967320261437,,,
AEG27,2010,152.5339,2010-06-01,,,,2010-10-31,,,,153,0.9969535947712418,,,
AEG27,2011,126.6968,2011-06-01,,,,2011-10-31,,,,153,0.8280836601307189,,,
AEG27,2012,152.0362,2012-06-01,,,,2012-10-31,,,,153,0.9937006535947713,,,
AEG27,2013,156.5611,2013-06-01,,,,2013-10-31,,,,153,1.023275163398693,,,
AEG27,2014,157.9186,2014-06-01,,,,2014-10-31,,,,153,1.0321477124183007,,,
AEG27,2015,142.3077,2015-06-01,,,,2015-10-31,,,,153,0.9301156862745099,,,
AEG27,2016,109.6833,2016-04-01,,,,2016-09-30,,,,183,0.5993622950819673,,,
AEG27,2017,190.0452,2017-05-01,,,,2017-09-30,,,,153,1.2421254901960783,,,
AEG27,2018,133.9367,2018-04-01,,,,2018-09-30,,,,183,0.7318945355191256,,,
AEG27,2019,158.8235,2019-04-01,,,,2019-09-30,,,,183,0.8678879781420765,,,
AEG27,2020,129.8643,2020-04-01,,,,2020-10-31,,,,214,0.606842523364486,,,
AEG27,2021,162.8959,2021-04-01,,,,2021-10-31,,,,214,0.7611957943925234,,,
AEG28,2006,52.2908,2006-05-01,,,,2006-10-31,,,,184,0.2841891304347826,,,
AEG28,2007,50.7968,2007-05-01,,,,2007-10-31,,,,184,0.2760695652173913,,,
AEG28,2008,59.2629,2008-05-01,,,,2008-10-31,,,,184,0.32208097826086957,,,
AEG28,2009,59.2629,2009-05-01,,,,2009-10-31,,,,184,0.32208097826086957,,,
AEG28,2010,73.1076,2010-05-01,,,,2010-10-31,,,,184,0.3973239130434783,,,
AEG28,2011,108.008,2011-05-01,,,,2011-10-31,,,,184,0.587,,,
AEG28,2012,282.4303,2012-05-01,,,,2012-11-30,,,,214,1.3197677570093458,,,
AEG28,2013,204.9801,2013-05-01,,,,2013-10-31,,,,184,1.1140222826086956,,,
AEG28,2014,174.9004,2014-04-01,,,,2014-10-31,,,,214,0.8172915887850467,,,
AEG28,2015,78.9841,2015-04-01,,,,2015-12-31,,,,275,0.2872149090909091,,,
AEG28,2016,85.8566,2016-04-01,,,,2016-11-30,,,,244,0.35187131147540984,,,
AEG28,2017,88.8944,2017-04-01,,,,2017-11-30,,,,244,0.36432131147540986,,,
AEG28,2018,48.3566,2018-04-01,,,,2018-09-30,,,,183,0.2642437158469945,,,
AEG28,2019,84.6614,2019-04-01,,,,2019-10-31,,,,214,0.3956140186915888,,,
AEG28,2020,60.8068,2020-04-01,,,,2020-10-31,,,,214,0.28414392523364485,,,
AEG28,2021,47.8088,2021-04-01,,,,2021-10-31,,,,214,0.22340560747663551,,,
AEG29,2006,50.3683,2006-08-01,,,,2006-11-30,,,,122,0.41285491803278684,,,
AEG29,2007,50.3683,2007-09-01,,,,2007-11-30,,,,91,0.5534978021978022,,,
AEG29,2008,50.3683,2008-09-01,,,,2008-11-30,,,,91,0.5534978021978022,,,
AEG29,2009,76.1473,2009-09-01,,,,2009-10-31,,,,61,1.248316393442623,,,
AEG29,2010,66.034,2010-09-01,,,,2010-11-30,,,,91,0.7256483516483517,,,
AEG29,2011,209.1433,2011-09-01,,,,2011-11-30,,,,91,2.298278021978022,,,
AEG29,2012,125.3452,2012-09-01,,,,2012-11-30,,,,91,1.3774197802197803,,,
AEG29,2013,167.6767,2013-09-01,,,,2013-11-30,,,,91,1.842601098901099,,,
AEG29,2014,87.4771,2014-09-01,,,,2014-11-30,,,,91,0.9612868131868131,,,
AEG29,2015,113.3144,2015-09-01,,,,2015-10-31,,,,61,1.8576131147540984,,,
AEG29,2016,58.6721,2016-09-01,,,,2016-10-31,,,,61,0.9618377049180328,,,
AEG29,2017,222.4363,2017-06-01,,,,2017-10-31,,,,153,1.4538320261437907,,,
AEG29,2018,182.6176,2018-08-01,,,,2018-10-31,,,,92,1.9849739130434785,,,
AEG29,2019,60.7004,2019-10-01,,,,2019-11-30,,,,61,0.995088524590164,,,
AEG29,2020,100.6544,2020-08-01,,,,2020-10-31,,,,92,1.0940695652173913,,,
AEG29,2021,71.8827,2021-08-01,,,,2021-10-31,,,,92,0.7813336956521739,,,
AEG30,2006,124.0876,2006-04-01,,,,2006-11-30,,,,244,0.508555737704918,,,
AEG30,2007,124.0876,2007-04-01,,,,2007-11-30,,,,244,0.508555737704918,,,
AEG30,2008,124.0876,2008-04-01,,,,2008-11-30,,,,244,0.508555737704918,,,
AEG30,2009,248.1752,2009-04-01,,,,2009-11-30,,,,244,1.017111475409836,,,
AEG30,2010,254.0146,2010-04-01,,,,2010-11-30,,,,244,1.041043442622951,,,
AEG30,2011,218.9781,2011-05-01,,,,2011-10-31,,,,184,1.1900983695652174,,,
AEG30,2012,277.3723,2012-05-01,,,,2012-10-31,,,,184,1.507458152173913,,,
AEG30,2013,321.1679,2013-05-01,,,,2013-10-31,,,,184,1.7454777173913043,,,
AEG30,2014,100.7299,2014-10-01,,,,2014-10-31,,,,31,3.249351612903226,,,
AEG30,2015,125.1825,2015-10-01,,,,2015-11-30,,,,61,2.052172131147541,,,
AEG30,2016,31.9797,2016-09-01,,,,2016-10-31,,,,61,0.5242573770491803,,,
AEG30,2017,17.0558,2017-09-01,,,,2017-09-30,,,,30,0.5685266666666667,,,
AEG30,2018,76.1421,2018-11-01,,,,2018-11-30,,,,30,2.53807,,,
AEG30,2019,36.5482,2019-09-01,,,,2019-10-31,,,,61,0.5991508196721311,,,
AEG30,2020,51.4721,2020-09-01,,,,2020-09-30,,,,30,1.7157366666666667,,,
AEG30,2021,0.0,,,,,,,,,0,,,,
AEG31,2006,59.5794,2006-04-01,,,,2006-11-30,,,,244,0.244177868852459,,,
AEG31,2007,59.5794,2007-04-01,,,,2007-11-30,,,,244,0.244177868852459,,,
AEG31,2008,59.5794,2008-04-01,,,,2008-11-30,,,,244,0.244177868852459,,,
AEG31,2009,99.2991,2009-04-01,,,,2009-11-30,,,,244,0.40696352459016394,,,
AEG31,2010,317.5182,2010-04-01,,,,2010-11-30,,,,244,1.3013040983606556,,,
AEG31,2011,147.1963,2011-05-01,,,,2011-10-31,,,,184,0.7999798913043479,,,
AEG31,2012,200.9346,2012-05-01,,,,2012-10-31,,,,184,1.0920358695652173,,,
AEG31,2013,190.4206,2013-05-01,,,,2013-10-31,,,,184,1.0348945652173913,,,
AEG31,2014,96.729,2014-05-01,,,,2014-10-31,,,,184,0.5257010869565217,,,
AEG31,2015,121.028,2015-11-01,,,,2015-11-30,,,,30,4.0342666666666664,,,
AEG31,2016,294.3925,2016-10-01,,,,2016-10-31,,,,31,9.496532258064516,,,
AEG31,2017,0.0,,,,,,,,,0,,,,
AEG31,2018,63.0841,2018-10-01,,,,2018-11-30,,,,61,1.0341655737704918,,,
AEG31,2019,57.243,2019-11-01,,,,2019-11-30,,,,30,1.9081000000000001,,,
AEG31,2020,0.0,,,,,,,,,0,,,,
AEG31,2021,0.0,,,,,,,,,0,,,,
AEG32,2006,36.4078,2006-05-01,,,,2006-10-31,,,,184,0.19786847826086956,,,
AEG32,2007,35.3675,2007-05-01,,,,2007-10-31,,,,184,0.19221467391304348,,,
AEG32,2008,41.2621,2008-05-01,,,,2008-10-31,,,,184,0.22425054347826084,,,
AEG32,2009,41.2621,2009-05-01,,,,2009-10-31,,,,184,0.22425054347826084,,,
AEG32,2010,59.57,2010-05-01,,,,2010-10-31,,,,184,0.32375,,,
AEG32,2011,64.9445,2011-04-01,,,,2011-10-31,,,,214,0.30347897196261686,,,
AEG32,2012,145.0381,2012-05-01,,,,2012-11-30,,,,214,0.6777481308411214,,,
AEG32,2013,112.6214,2013-05-01,,,,2013-11-30,,,,214,0.5262682242990654,,,
AEG32,2014,77.2538,2014-04-01,,,,2014-10-31,,,,214,0.36099906542056076,,,
AEG32,2015,60.8877,2015-04-01,,,,2015-12-31,,,,275,0.22140981818181818,,,
AEG32,2016,59.7781,2016-04-01,,,,2016-11-30,,,,244,0.2449922131147541,,,
AEG32,2017,35.2288,2017-04-01,,,,2017-11-30,,,,244,0.14438032786885246,,,
AEG32,2018,19.5908,2018-04-01,,,,2018-11-30,,,,244,0.08029016393442624,,,
AEG32,2019,24.2718,2019-04-01,,,,2019-10-31,,,,214,0.11341962616822429,,,
AEG32,2020,51.3176,2020-04-01,,,,2020-10-31,,,,214,0.2398018691588785,,,
AEG32,2021,24.1678,2021-04-01,,,,2021-10-31,,,,214,0.11293364485981308,,,
AEG33,2006,77.6197,2006-04-01,,,,2006-10-31,,,,214,0.36270887850467287,,,
AEG33,2007,323.4153,2007-04-01,,,,2007-10-31,,,,214,1.5112864485981308,,,
AEG33,2008,323.4153,2008-04-01,,,,2008-10-31,,,,214,1.5112864485981308,,,
AEG33,2009,109.9612,2009-04-01,,,,2009-10-31,,,,214,0.5138373831775701,,,
AEG33,2010,185.9638,2010-04-01,,,,2010-09-30,,,,183,1.0161956284153004,,,
AEG33,2011,169.793,2011-04-01,,,,2011-09-30,,,,183,0.9278306010928962,,,
AEG33,2012,169.793,2012-04-01,,,,2012-09-30,,,,183,0.9278306010928962,,,
AEG33,2013,169.793,2013-04-01,,,,2013-10-31,,,,214,0.7934252336448598,,,
AEG33,2014,138.163,2014-04-01,,,,2014-10-31,,,,214,0.6456214953271029,,,
AEG33,2015,64.0362,2015-04-01,,,,2015-11-30,,,,244,0.2624434426229508,,,
AEG33,2016,52.0699,2016-04-01,,,,2016-11-30,,,,244,0.2134012295081967,,,
AEG33,2017,34.7671,2017-04-01,,,,2017-10-31,,,,214,0.16246308411214952,,,
AEG33,2018,51.7464,2018-06-01,,,,2018-10-31,,,,153,0.3382117647058824,,,
AEG33,2019,47.8655,2019-05-01,,,,2019-10-31,,,,184,0.2601385869565217,,,
AEG33,2020,44.793,2020-05-01,,,,2020-10-31,,,,184,0.24344021739130434,,,
AEG33,2021,40.7503,2021-04-01,,,,2021-10-31,,,,214,0.19042196261682245,,,
AEG34,2006,56.8182,2006-05-01,,,,2006-10-31,,,,184,0.3087945652173913,,,
AEG34,2007,90.1515,2007-05-01,,,,2007-10-31,,,,184,0.4899538043478261,,,
AEG34,2008,128.7879,2008-05-01,,,,2008-10-31,,,,184,0.6999342391304348,,,
AEG34,2009,128.7879,2009-05-01,,,,2009-10-31,,,,184,0.6999342391304348,,,
AEG34,2010,111.2121,2010-05-01,,,,2010-10-31,,,,184,0.6044135869565218,,,
AEG34,2011,213.4242,2011-04-01,,,,2011-10-31,,,,214,0.9973093457943926,,,
AEG34,2012,218.8485,2012-04-01,,,,2012-10-31,,,,214,1.0226565420560747,,,
AEG34,2013,164.1818,2013-04-01,,,,2013-10-31,,,,214,0.7672046728971963,,,
AEG34,2014,180.303,2014-04-01,,,,2014-10-31,,,,214,0.8425373831775701,,,
AEG34,2015,158.9394,2015-04-01,,,,2015-08-31,,,,153,1.0388196078431373,,,
AEG34,2016,68.7879,2016-04-01,,,,2016-11-30,,,,244,0.2819176229508196,,,
AEG34,2017,68.2576,2017-04-01,,,,2017-10-31,,,,214,0.31896074766355137,,,
AEG34,2018,58.0303,2018-04-01,,,,2018-10-31,,,,214,0.27116962616822426,,,
AEG34,2019,78.7879,2019-04-01,,,,2019-11-30,,,,244,0.3229012295081967,,,
AEG34,2020,75.0,2020-05-01,,,,2020-10-31,,,,184,0.4076086956521739,,,
AEG34,2021,80.303,2021-05-01,,,,2021-10-31,,,,184,0.43642934782608694,,,
AEG35,2006,0.0,,,,,,,,,0,,,,
AEG35,2007,0.0,,,,,,,,,0,,,,
AEG35,2008,0.0,,,,,,,,,0,,,,
AEG35,2009,0.0,,,,,,,,,0,,,,
AEG35,2010,0.0,,,,,,,,,0,,,,
AEG35,2011,0.0,,,,,,,,,0,,,,
AEG35,2012,0.0,,,,,,,,,0,,,,
AEG35,2013,0.0,,,,,,,,,0,,,,
AEG35,2014,0.0,,,,,,,,,0,,,,
AEG35,2015,0.0,,,,,,,,,0,,,,
AEG35,2016,0.0,,,,,,,,,0,,,,
AEG35,2017,0.0,,,,,,,,,0,,,,
AEG35,2018,0.0,,,,,,,,,0,,,,
AEG35,2019,0.0,,,,,,,,,0,,,,
AEG35,2020,0.0,,,,,,,,,0,,,,
AEG35,2021,0.0,,,,,,,,,0,,,,
AEG36,2006,0.0,,,,,,,,,0,,,,
AEG36,2007,0.0,,,,,,,,,0,,,,
AEG36,2008,0.0,,,,,,,,,0,,,,
AEG36,2009,0.0,,,,,,,,,0,,,,
AEG36,2010,0.0,,,,,,,,,0,,,,
AEG36,2011,0.0,,,,,,,,,0,,,,
AEG36,2012,28.5892,2012-10-01,,,,2012-10-31,,,,31,0.9222322580645161,,,
AEG36,2013,0.0,,,,,,,,,0,,,,
AEG36,2014,0.0,,,,,,,,,0,,,,
AEG36,2015,0.0,,,,,,,,,0,,,,
AEG36,2016,0.0,,,,,,,,,0,,,,
AEG36,2017,0.0,,,,,,,,,0,,,,
AEG36,2018,0.0,,,,,,,,,0,,,,
AEG36,2019,0.0,,,,,,,,,0,,,,
AEG36,2020,0.0,,,,,,,,,0,,,,
AEG36,2021,0.0,,,,,,,,,0,,,,
AEG37,2006,0.0,,,,,,,,,0,,,,
AEG37,2007,0.0,,,,,,,,,0,,,,
AEG37,2008,0.0,,,,,,,,,0,,,,
AEG37,2009,0.0,,,,,,,,,0,,,,
AEG37,2010,0.0,,,,,,,,,0,,,,
AEG37,2011,0.0,,,,,,,,,0,,,,
AEG37,2012,45.7252,2012-10-01,,,,2012-10-31,,,,31,1.4750064516129033,,,
AEG37,2013,29.2621,2013-10-01,,,,2013-10-31,,,,31,0.9439387096774193,,,
AEG37,2014,0.0,,,,,,,,,0,,,,
AEG37,2015,0.0,,,,,,,,,0,,,,
AEG37,2016,0.0,,,,,,,,,0,,,,
AEG37,2017,0.0,,,,,,,,,0,,,,
AEG37,2018,0.0,,,,,,,,,0,,,,
AEG37,2019,0.0,,,,,,,,,0,,,,
AEG37,2020,25.0627,2020-10-01,,,,2020-10-31,,,,31,0.8084741935483871,,,
AEG37,2021,0.0,,,,,,,,,0,,,,
AEG38,2006,0.0,,,,,,,,,0,,,,
AEG38,2007,0.0,,,,,,,,,0,,,,
AEG38,2008,0.0,,,,,,,,,0,,,,
AEG38,2009,0.0,,,,,,,,,0,,,,
AEG38,2010,0.0,,,,,,,,,0,,,,
AEG38,2011,0.0,,,,,,,,,0,,,,
AEG38,2012,0.0,,,,,,,,,0,,,,
AEG38,2013,0.0,,,,,,,,,0,,,,
AEG38,2014,0.0,,,,,,,,,0,,,,
AEG38,2015,0.0,,,,,,,,,0,,,,
AEG38,2016,0.0,,,,,,,,,0,,,,
AEG38,2017,0.0,,,,,,,,,0,,,,
AEG38,2018,0.0,,,,,,,,,0,,,,
AEG38,2019,0.0,,,,,,,,,0,,,,
AEG38,2020,0.0,,,,,,,,,0,,,,
AEG38,2021,31.25,2021-10-01,,,,2021-10-31,,,,31,1.0080645161290323,,,
AEG39,2006,0.0,,,,,,,,,0,,,,
AEG39,2007,0.0,,,,,,,,,0,,,,
AEG39,2008,0.0,,,,,,,,,0,,,,
AEG39,2009,0.0,,,,,,,,,0,,,,
AEG39,2010,0.0,,,,,,,,,0,,,,
AEG39,2011,0.0,,,,,,,,,0,,,,
AEG39,2012,0.0,,,,,,,,,0,,,,
AEG39,2013,0.0,,,,,,,,,0,,,,
AEG39,2014,0.0,,,,,,,,,0,,,,
AEG39,2015,0.0,,,,,,,,,0,,,,
AEG39,2016,0.0,,,,,,,,,0,,,,
AEG39,2017,0.0,,,,,,,,,0,,,,
AEG39,2018,0.0,,,,,,,,,0,,,,
AEG39,2019,0.0,,,,,,,,,0,,,,
AEG39,2020,25.4453,2020-10-01,,,,2020-10-31,,,,31,0.8208161290322581,,,
AEG39,2021,0.0,,,,,,,,,0,,,,
AEG40,2006,0.0,,,,,,,,,0,,,,
AEG40,2007,0.0,,,,,,,,,0,,,,
AEG40,2008,0.0,,,,,,,,,0,,,,
AEG40,2009,318.1818,2009-10-01,,,,2009-12-31,,,,92,3.4584978260869566,,,
AEG40,2010,0.0,,,,,,,,,0,,,,
AEG40,2011,0.0,,,,,,,,,0,,,,
AEG40,2012,0.0,,,,,,,,,0,,,,
AEG40,2013,0.0,,,,,,,,,0,,,,
AEG40,2014,0.0,,,,,,,,,0,,,,
AEG40,2015,0.0,,,,,,,,,0,,,,
AEG40,2016,0.0,,,,,,,,,0,,,,
AEG40,2017,0.0,,,,,,,,,0,,,,
AEG40,2018,68.1818,2018-10-01,,,,2018-10-31,,,,31,2.1994129032258063,,,
AEG40,2019,0.0,,,,,,,,,0,,,,
AEG40,2020,0.0,,,,,,,,,0,,,,
AEG40,2021,69.75,2021-06-01,,,,2021-10-31,,,,153,0.45588235294117646,,,
AEG41,2006,0.0,,,,,,,,,0,,,,
AEG41,2007,0.0,,,,,,,,,0,,,,
AEG41,2008,0.0,,,,,,,,,0,,,,
AEG41,2009,0.0,,,,,,,,,0,,,,
AEG41,2010,25.974,2010-10-01,,,,2010-10-31,,,,31,0.8378709677419355,,,
AEG41,2011,0.0,,,,,,,,,0,,,,
AEG41,2012,14.6382,2012-09-01,,,,2012-09-30,,,,30,0.48794,,,
AEG41,2013,0.0,,,,,,,,,0,,,,
AEG41,2014,32.4675,2014-10-01,,,,2014-10-31,,,,31,1.0473387096774194,,,
AEG41,2015,0.0,,,,,,,,,0,,,,
AEG41,2016,0.0,,,,,,,,,0,,,,
AEG41,2017,0.0,,,,,,,,,0,,,,
AEG41,2018,13.3581,2018-10-01,,,,2018-10-31,,,,31,0.43090645161290325,,,
AEG41,2019,0.0,,,,,,,,,0,,,,
AEG41,2020,0.0,,,,,,,,,0,,,,
AEG41,2021,0.0,,,,,,,,,0,,,,
AEG42,2006,354.3307,2006-05-01,,,,2006-10-31,,,,184,1.9257103260869564,,,
AEG42,2007,354.3307,2007-05-01,,,,2007-10-31,,,,184,1.9257103260869564,,,
AEG42,2008,354.3307,2008-05-01,,,,2008-10-31,,,,184,1.9257103260869564,,,
AEG42,2009,226.7717,2009-06-01,,,,2009-10-31,,,,153,1.4821679738562092,,,
AEG42,2010,85.0394,2010-06-01,,,,2010-09-30,,,,122,0.697044262295082,,,
AEG42,2011,82.6772,2011-10-01,,,,2011-10-31,,,,31,2.6670064516129033,,,
AEG42,2012,137.7953,2012-08-01,,,,2012-11-30,,,,122,1.1294696721311475,,,
AEG42,2013,200.7874,2013-06-01,,,,2013-11-30,,,,183,1.097198907103825,,,
AEG42,2014,0.0,,,,,,,,,0,,,,
AEG42,2015,28.3465,2015-09-01,,,,2015-09-30,,,,30,0.9448833333333333,,,
AEG42,2016,0.0,,,,,,,,,0,,,,
AEG42,2017,65.6,2017-09-01,,,,2017-09-30,,,,30,2.1866666666666665,,,
AEG42,2018,0.0,,,,,,,,,0,,,,
AEG42,2019,0.0,,,,,,,,,0,,,,
AEG42,2020,0.0,,,,,,,,,0,,,,
AEG42,2021,0.0,,,,,,,,,0,,,,
AEG43,2006,200.0,2006-03-01,,,,2006-08-31,,,,184,1.0869565217391304,,,
AEG43,2007,214.2857,2007-04-01,,,,2007-11-30,,,,244,0.8782200819672131,,,
AEG43,2008,214.2857,2008-04-01,,,,2008-11-30,,,,244,0.8782200819672131,,,
AEG43,2009,214.2857,2009-05-01,,,,2009-09-30,,,,153,1.4005601307189541,,,
AEG43,2010,150.2857,2010-06-01,,,,2010-10-31,,,,153,0.9822594771241829,,,
AEG43,2011,201.4286,2011-06-01,,,,2011-09-30,,,,122,1.6510540983606556,,,
AEG43,2012,165.0,2012-05-01,,,,2012-09-30,,,,153,1.0784313725490196,,,
AEG43,2013,0.0,,,,,,,,,0,,,,
AEG43,2014,0.0,,,,,,,,,0,,,,
AEG43,2015,26.2857,2015-06-01,,,,2015-09-30,,,,122,0.21545655737704916,,,
AEG43,2016,71.6943,2016-07-01,,,,2016-08-31,,,,62,1.1563596774193547,,,
AEG43,2017,31.5789,2017-08-01,,,,2017-09-30,,,,61,0.5176868852459017,,,
AEG43,2018,265.4386,2018-06-01,,,,2018-09-30,,,,122,2.175726229508197,,,
AEG43,2019,376.6667,2019-05-01,,,,2019-10-31,,,,184,2.0471016304347827,,,
AEG43,2020,104.1096,2020-05-01,,,,2020-07-31,,,,92,1.1316260869565218,,,
AEG43,2021,106.7123,2021-05-01,,,,2021-09-30,,,,153,0.6974660130718954,,,
AEG44,2006,372.4138,2006-05-01,,,,2006-10-31,,,,184,2.0239880434782607,,,
AEG44,2007,506.8966,2007-05-01,,,,2007-10-31,,,,184,2.7548728260869564,,,
AEG44,2008,517.2414,2008-05-01,,,,2008-10-31,,,,184,2.8110945652173913,,,
AEG44,2009,558.6207,2009-05-01,,,,2009-10-31,,,,184,3.0359820652173917,,,
AEG44,2010,504.3103,2010-06-01,,,,2010-10-31,,,,153,3.2961457516339867,,,
AEG44,2011,194.8276,2011-05-01,,,,2011-10-31,,,,184,1.058845652173913,,,
AEG44,2012,241.3793,2012-06-01,,,,2012-10-31,,,,153,1.5776424836601308,,,
AEG44,2013,170.6897,2013-06-01,,,,2013-10-31,,,,153,1.1156189542483659,,,
AEG44,2014,217.2414,2014-06-01,,,,2014-10-31,,,,153,1.419878431372549,,,
AEG44,2015,154.6552,2015-06-01,,,,2015-11-30,,,,183,0.8451103825136612,,,
AEG44,2016,228.6207,2016-06-01,,,,2016-10-31,,,,153,1.4942529411764707,,,
AEG44,2017,255.1724,2017-06-01,,,,2017-11-30,,,,183,1.394384699453552,,,
AEG44,2018,240.5172,2018-06-01,,,,2018-09-30,,,,122,1.9714524590163935,,,
AEG44,2019,192.303,2019-05-01,,,,2019-11-30,,,,214,0.8986121495327103,,,
AEG44,2020,280.1724,2020-06-01,,,,2020-10-31,,,,153,1.831192156862745,,,
AEG44,2021,227.5862,2021-06-01,,,,2021-09-30,,,,122,1.865460655737705,,,
AEG45,2006,0.0,,,,,,,,,0,,,,
AEG45,2007,0.0,,,,,,,,,0,,,,
AEG45,2008,0.0,,,,,,,,,0,,,,
AEG45,2009,0.0,,,,,,,,,0,,,,
AEG45,2010,0.0,,,,,,,,,0,,,,
AEG45,2011,0.0,,,,,,,,,0,,,,
AEG45,2012,0.0,,,,,,,,,0,,,,
AEG45,2013,0.0,,,,,,,,,0,,,,
AEG45,2014,0.0,,,,,,,,,0,,,,
AEG45,2015,0.0,,,,,,,,,0,,,,
AEG45,2016,0.0,,,,,,,,,0,,,,
AEG45,2017,0.0,,,,,,,,,0,,,,
AEG45,2018,0.0,,,,,,,,,0,,,,
AEG45,2019,31.9355,2019-10-01,,,,2019-11-30,,,,61,0.523532786885246,,,
AEG45,2020,97.9355,2020-03-01,,,,2020-10-31,,,,245,0.39973673469387755,,,
AEG45,2021,28.3871,2021-10-01,,,,2021-10-31,,,,31,0.9157129032258065,,,
AEG46,2006,357.0772,2006-05-01,,,,2006-10-31,,,,184,1.9406369565217392,,,
AEG46,2007,286.7647,2007-05-01,,,,2007-10-31,,,,184,1.558503804347826,,,
AEG46,2008,286.7647,2008-05-01,,,,2008-10-31,,,,184,1.558503804347826,,,
AEG46,2009,458.8235,2009-05-01,,,,2009-10-31,,,,184,2.4936059782608697,,,
AEG46,2010,292.5,2010-05-01,,,,2010-10-31,,,,184,1.5896739130434783,,,
AEG46,2011,283.3456,2011-05-01,,,,2011-10-31,,,,184,1.5399217391304347,,,
AEG46,2012,247.9779,2012-05-01,,,,2012-11-30,,,,214,1.1587752336448598,,,
AEG46,2013,400.3676,2013-05-01,,,,2013-10-31,,,,184,2.175910869565217,,,
AEG46,2014,268.8603,2014-05-01,,,,2014-11-30,,,,214,1.2563565420560747,,,
AEG46,2015,315.4412,2015-06-01,,,,2015-11-30,,,,183,1.7237224043715846,,,
AEG46,2016,276.011,2016-05-01,,,,2016-11-30,,,,214,1.2897710280373833,,,
AEG46,2017,391.9118,2017-05-01,,,,2017-10-31,,,,184,2.129955434782609,,,
